Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_return,cum_return,middle_band,upper_band,lower_band,Conversion,Baseline,SpanA,SpanB,Lagging
2017-01-25,112.77453818268832,112.77453818268832,110.51241101899063,110.75904083251952,796700,0.0,0,,,,,,,,,,115.21526336669922
2017-01-26,111.08221549649662,111.83059166924755,110.81858652011972,111.70303344726562,440600,0.0,0,0.008522939596177448,1.0085229395961774,,,,,,,,115.17273712158205
2017-01-27,111.89859362315995,111.99214061681204,110.4953887183789,111.19274139404295,537000,0.0,0,-0.0045682918133425066,1.003915712507652,,,,,,,,115.36830139160156
2017-01-30,111.3202955986102,111.3202955986102,109.91710372040586,110.78453826904295,772700,0.0,0,-0.0036711310458064084,1.0002302063680923,,,,,,,,114.0331573486328
2017-01-31,110.9291177704925,112.57042703774812,110.89509360222816,111.32030487060548,1015900,0.0,0,0.0048361135040468906,1.0050674331762648,,,,,,,,112.2812728881836
2017-02-01,111.61796858686763,114.27128300196412,109.81507678957584,109.93413543701172,1004900,0.0,0,-0.01245208082393412,0.9925522522648499,,,,,,,,110.9206085205078
2017-02-02,109.7810483012405,111.53291674880384,109.7810483012405,110.9546356201172,670900,0.0,0,0.00928283266201868,1.0017659487309343,,,,,,,,110.96312713623048
2017-02-03,112.66396760649414,113.51439009471795,110.84406400075189,111.16722869873048,626400,0.0,0,0.0019160360216148309,1.00368536837393,,,,,,,,110.49539184570312
2017-02-06,111.2097628560635,112.20475570350077,110.96313304453732,111.67749786376952,547800,0.0,0,0.00459010421517192,1.0082923888140096,,,,112.02616565160231,,,,113.09769439697266
2017-02-07,111.86456478244328,113.36981617143496,110.8270613185854,111.09918975830078,582100,0.0,0,-0.005178376275713048,1.0030710714287931,,,,112.02616565160231,,,,112.64697265625
2017-02-08,111.17574136473088,112.36634077451994,111.099206446104,111.89010620117188,649400,0.0,0,0.007119011800101882,1.0102119462226355,,,,112.02616565160231,,,,113.26778411865234
2017-02-09,112.36632542916952,112.66396550865528,111.583938311742,112.23875427246094,420200,0.0,0,0.003115986597261866,1.0133597531074592,,,,112.02616565160231,,,,113.19976806640624
2017-02-10,112.10269686675268,113.99913535232795,111.80504380997944,113.95661163330078,561500,0.0,0,0.01530538513167845,1.0288696144057115,,,,112.02616565160231,,,,112.78303527832033
2017-02-13,114.25428762718693,114.81555671120516,113.34432916771136,114.60295104980467,671400,0.0,0,0.005671802690867533,1.0347051598532495,,,,112.29830250622283,,,,112.45987701416016
2017-02-14,114.34783117082394,115.69148749089288,113.2422791697721,115.4788818359375,991900,0.0,0,0.007643178278647911,1.0426135958558447,,,,112.73626789606669,,,,113.8290786743164
2017-02-15,115.0706604063732,116.05715356934095,114.39883237598292,115.64044189453124,1301900,0.0,0,0.0013990441890774363,1.04407225834858,,,,113.44210744396318,,,,112.6639633178711
2017-02-16,115.84457590397476,117.53692167064864,115.20675890831042,116.37183380126952,891000,0.0,0,0.0063247069516159105,1.0506757094189465,,,,114.18199149461702,,,,111.67749786376952
2017-02-17,116.67798655461496,116.93311594833168,115.427864204181,116.66948699951172,1399100,0.0,0,0.002557776985370186,1.0533631035675857,,,,114.18199149461702,,,,111.67749786376952
2017-02-21,116.3973368356995,118.31078768119777,116.37182519587304,118.06417083740234,729600,0.0,0,0.011954143913365023,1.0659551577006614,,,,114.7049970636509,,,,112.16500854492188
2017-02-22,118.23426130135604,118.34482039953532,116.09119256621447,117.91960906982422,895600,0.0,0,-0.0012244338528173415,1.0646499661199875,113.17125968933105,118.34742790431532,107.99509147434678,114.96437935563867,,,,112.37030792236328
2017-02-23,118.18322770958244,118.7104855599802,117.62194568898038,118.35330963134766,681500,0.0,0,0.0036779341870665228,1.0685656786276394,113.55097312927246,119.07027545178339,108.03167080676154,115.25776468497982,,,,113.25127410888672
2017-02-24,118.29378878597684,118.29378878597684,116.61845522677808,117.46036529541016,917300,0.0,0,-0.007544734817462095,1.0605036339473524,113.83883972167969,119.54210892620878,108.1355705171506,115.97638236487614,,,,113.77301025390624
2017-02-27,117.73250457645172,119.16972081928796,117.06917599920712,118.95711517333984,721000,0.0,0,0.012742595122749556,1.074017202380948,114.22705841064453,120.21027102042657,108.24384580086249,116.20599999453003,,,,114.48290252685548
2017-02-28,118.82102359759055,118.82102359759055,117.85154254122637,118.2342300415039,851100,0.0,0,-0.0060768549303047426,1.0674905556494272,114.59954299926758,120.60689552641797,108.5921904721172,116.78427659763544,,,,114.7566146850586
2017-03-01,118.16621383709528,118.50639065189898,117.09468606740558,117.22224426269533,876000,0.0,0,-0.008559160730808202,1.058353732405004,114.89463996887207,120.80671999163431,108.98255994610983,117.1882398637992,,,,115.09014892578124
2017-03-02,116.95012107519764,117.094691361869,115.05366931001744,115.28328704833984,1161300,0.0,0,-0.016540864121405763,1.0408476471249102,115.16209754943847,120.61358973189135,109.71060536698559,117.11169506465271,114.47538456026423,,,115.19281005859376
2017-03-03,114.97714604963107,115.50441694578528,114.07570006695592,115.21526336669922,812300,0.0,0,-0.0005900567496145426,1.0402334879454036,115.37512893676758,120.46988260256065,110.28037527097452,116.62271044312195,114.47538456026423,,,116.02245330810548
2017-03-06,114.98565607061704,115.3598311489673,114.24577951634978,115.17273712158205,701900,0.0,0,-0.0003691025292528183,1.0398495351339894,115.57540435791016,120.28948402142775,110.86132469439256,116.62271044312195,114.47538456026423,,,117.03172302246094
2017-03-07,115.18120743279692,115.44483629027198,114.67946135073691,115.36830139160156,495300,0.0,0,0.0016980083560318437,1.0416152083336627,115.75994453430175,120.12130975542995,111.39857931317356,116.62271044312195,114.47538456026423,,,116.82645416259766
2017-03-08,115.01965062731844,115.01965062731844,113.88858707137312,114.0331573486328,690400,0.0,0,-0.011572884638708536,1.0295607156896929,115.90664291381836,119.79833685969089,112.01494896794583,116.52915394533053,114.47538456026423,,,115.91127014160156
2017-03-09,114.2882703508596,114.98562297520388,112.13670263161828,112.2812728881836,945700,0.0,0,-0.015362939176481571,1.0137436370360573,115.92620124816895,119.73924965212808,112.11315284420982,115.65321172545312,114.47538456026423,,,117.06591033935548
2017-03-10,112.28128981012222,113.90560001770002,110.35082696120207,110.9206085205078,857000,0.0,0,-0.012118355382654267,1.0014587313755499,115.86029396057128,119.96378028516719,111.75680763597538,114.58592527939632,114.47538456026423,,,116.09944915771484
2017-03-13,110.99715130393486,111.8815850179806,110.41035768700412,110.96312713623048,944000,0.0,0,0.000383324760743875,1.0018426153041493,115.71061973571777,120.27835775985905,111.14288171157649,114.42860880655053,114.76027389024502,,,115.19281005859376
2017-03-14,110.84406819340369,111.1672329036059,109.98514611931932,110.49539184570312,593600,0.0,0,-0.0042152316954181535,0.9976196165582987,115.5052417755127,120.59885168246609,110.41163186855931,113.53991874059416,114.57743346930364,,,115.15858459472656
2017-03-15,110.86957859443343,113.54841728963972,110.39334406455262,113.09769439697266,954200,0.0,0,0.02355123148396454,1.021114787080807,115.38618240356445,120.58804243857381,110.18432236855509,112.74478153255231,114.57743346930364,,,114.91056060791016
2017-03-16,112.91910111478572,113.66747708449016,112.41735494256018,112.64697265625,517800,0.0,0,-0.003985242520865406,1.0170453970126483,115.23650894165038,120.57249707530735,109.90052080799342,112.71499120479565,114.57743346930364,,,113.57626342773438
2017-03-17,112.85958491865092,113.84606523728614,112.42586110325696,113.26778411865234,899900,0.0,0,0.00551112424740241,1.0226504605608338,115.08130645751953,120.45703062139549,109.70558229364357,112.71499120479565,114.57743346930364,,,114.58554077148438
2017-03-20,113.25929090869306,113.91412003237306,112.56195103041712,113.19976806640624,501900,0.0,0,-0.0006004889455138995,1.0220363702641422,114.90782051086425,120.29136073063071,109.5242802910978,112.50239837331888,114.57743346930364,,,108.92340087890624
2017-03-21,113.71850528093604,114.02465792029948,112.26427699985496,112.78303527832033,869400,0.0,0,-0.00368139259650635,1.0182738531372915,114.64376373291016,119.89724383607889,109.39028362974143,112.4853845472616,114.57743346930364,,,107.76019287109376
