Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_return,cum_return,middle_band,upper_band,lower_band,Conversion,Baseline,SpanA,SpanB,Lagging
2017-02-06,16.010094453559617,16.190694069358635,15.967654628911964,16.00106430053711,102800,0.0,0,,,,,,,,,,16.181663513183594
2017-02-07,16.028153228597457,16.290022474259757,15.928823277163424,15.964943885803224,137400,0.0,0,-0.00225737576297802,0.997742624237022,,,,,,,,16.524803161621094
2017-02-08,15.892705739621276,16.136514701655102,15.648896777587453,15.784345626831056,308100,0.0,0,-0.011312176244650862,0.9864559838248523,,,,,,,,16.443532943725586
2017-02-09,15.739199919905191,16.14554655374715,15.739199919905191,16.073307037353516,90800,0.0,0,0.01830683497143326,1.0045148707273168,,,,,,,,16.38032341003418
2017-02-10,16.04621506564965,16.14554330424609,15.98300571681767,16.00106430053711,85000,0.0,0,-0.004494578287375317,1.0000000000000002,,,,,,,,16.046215057373047
2017-02-13,16.08233241923174,16.13651333219144,15.748225400940674,15.964943885803224,428500,0.0,0,-0.00225737576297802,0.9977426242370222,,,,,,,,16.36226463317871
2017-02-14,16.046211821273758,16.14554003978707,15.99925606844602,16.08233070373535,207900,0.0,0,0.007352786127642563,1.00507881236347,,,,,,,,16.08233070373535
2017-02-15,15.973971973902511,16.280990218368093,15.973971973902511,16.262929916381836,211500,0.0,0,0.011229666643065572,1.01636551237632,,,,,,,,16.037185668945312
2017-02-16,16.10039330387258,16.199723258886852,15.721135511111834,15.892704963684082,95900,0.0,0,-0.022764960225575503,0.9932279919124264,,,,15.969459625923605,,,,15.748226165771484
2017-02-17,15.928826332092289,16.09136565749335,15.838528237825694,15.928826332092283,104800,0.0,0,0.0022728269662553036,0.9954854272760846,,,,15.969459625923605,,,,15.432177543640137
2017-02-21,16.01912691615274,16.01912691615274,15.76628776204594,15.910768508911133,67700,0.0,0,-0.001133656856109333,0.9943568883962961,,,,15.964943497977773,,,,15.648895263671877
2017-02-22,15.9197938948009,15.9197938948009,15.63083590101168,15.856584548950195,166300,0.0,0,-0.0034054898058878402,0.9909706161494481,,,,15.955913059689887,,,,15.540539741516112
2017-02-23,15.9378541999941,15.992033393248205,15.766284745309688,15.856584548950195,95100,0.0,0,0.0,0.9909706161494481,,,,15.955913059689887,,,,15.603748321533203
2017-02-24,15.85658875390135,16.055248719057477,15.73017002867542,15.820469856262209,84800,0.0,0,-0.002277583333062605,0.9887135979905514,,,,15.955913059689887,,,,15.585689544677734
2017-02-27,15.802406101018654,16.091364108436615,15.6850175563772,16.00106430053711,97600,0.0,0,0.01141523898567498,1.0,,,,15.955913059689887,,,,15.405086517333984
2017-02-28,15.892702475760997,16.037181448259485,15.78434238522452,15.81143283843994,177200,0.0,0,-0.011851178055125033,0.988148821944875,,,,15.955913059689887,,,,15.540539741516112
2017-03-01,16.073302268030094,16.199722675951513,15.739195249719108,16.019123077392578,113700,0.0,0,0.013135447057506022,1.0011285984804688,,,,15.915279579949267,,,,15.603748321533203
2017-03-02,15.964943885803224,16.64218979687072,15.784344287255058,15.964943885803224,151600,0.0,0,-0.003382157146031073,0.997742624237022,,,,16.1365128489412,,,,15.549565315246582
2017-03-03,15.91979006961748,16.15456881374031,15.685013047819735,15.901731491088867,97100,0.0,0,-0.003959449852534047,0.9937921123506198,,,,16.1365128489412,,,,15.865614891052246
