Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_return,cum_return,middle_band,upper_band,lower_band,Conversion,Baseline,SpanA,SpanB,Lagging
2017-02-06,20.284159294368926,20.563940090356297,20.14426889637524,20.237529754638672,73400,0.0,0,,,,,,,,,,24.80907249450684
2017-02-07,20.23752681916321,20.73180627229865,20.23752681916321,20.657197952270508,88100,0.0,0,0.020737125663058853,1.0207371256630589,,,,,,,,24.667844772338867
2017-02-08,20.84372176900822,21.543175507707808,20.65720006050053,21.31002426147461,188400,0.0,0,0.03160284907529509,1.0529953269909391,,,,,,,,25.60936546325684
2017-02-09,21.21676619847616,22.38252258300781,21.12350533195301,22.38252258300781,246200,0.0,0,0.05032834821648313,1.1059908424780687,,,,,,,,26.692119598388672
2017-02-10,24.247726729464627,25.73989488396144,24.247726729464627,25.226961135864254,927800,0.0,0,0.12708301945446765,1.246543498229172,,,,,,,,26.31550407409668
2017-02-13,25.180333695321718,25.693265707223823,24.62077036855401,24.714031219482425,270000,0.0,0,-0.020332608181356182,1.2211980176986612,,,,,,,,26.221355438232425
2017-02-14,24.620771718559627,25.087074219967207,24.24773007319414,24.43425178527832,126400,0.0,0,-0.01132067171556983,1.20737323584059,,,,,,,,25.98597526550293
2017-02-15,24.43424986916264,24.76066017150879,24.154467322976704,24.76066017150879,225000,0.0,0,0.013358640530467536,1.223502100884292,,,,,,,,25.13860893249512
2017-02-16,24.80729563482308,25.08707644900558,24.43425395631207,24.57414436340332,85200,0.0,0,-0.007532747786752725,1.2142857681417685,,,,22.94208189016834,,,,26.08012580871582
2017-02-17,24.527508653091225,25.04044242571646,24.340988736611543,24.620769500732425,123300,0.0,0,0.0018973249542124648,1.216589662831209,,,,22.988710851562324,,,,26.174278259277344
2017-02-21,24.761995412234235,24.761995412234235,23.914627082517505,24.667844772338867,196300,0.25,0,0.0019120146348408085,1.2189158000711382,,,,23.198547472230985,,,,26.29667854309082
2017-02-22,24.667844739046046,24.950300249967626,24.479539867892765,24.80907249450684,75500,0.0,0,0.005725174755693896,1.225894306039022,,,,23.431700107957226,,,,26.40966033935547
2017-02-23,24.85615348167699,25.091533726381904,24.52662077992836,24.950305938720703,56000,0.0,0,0.005692814362372234,1.2328730947511912,,,,24.827260983239473,,,,26.36258316040039
2017-02-24,24.950302045323003,25.562290226895644,24.573694071725104,25.3269100189209,75200,0.0,0,0.015094166826056465,1.2514822869187223,,,,24.803946394870664,,,,26.31550407409668
2017-02-27,25.18568226143166,25.56229023515119,24.9503020533809,25.421062469482425,122500,0.0,0,0.003717486676866111,1.2561346556466766,,,,24.738458658834347,,,,26.08012580871582
2017-02-28,25.42106246127249,25.46813778454405,25.18568225329775,25.3269100189209,79000,0.0,0,-0.003703718153973967,1.251482286918722,,,,24.738458658834347,,,,26.03305053710937
2017-03-01,25.468137872924707,25.56229031560303,24.95030213190664,25.04445457458496,202400,0.0,0,-0.011152384721425768,1.2375252749829548,,,,24.738458699060267,,,,26.503812789916992
2017-03-02,25.044454618779454,25.13860706162393,24.809074409572524,24.903226852416992,61200,0.0,0,-0.005639081567832882,1.230546769015071,,,,24.738458699060267,,,,26.36258316040039
2017-03-03,24.903226808471715,25.04445457458496,24.55486330930446,25.04445457458496,83900,0.0,0,0.005671061144201239,1.2375252749829548,,,,24.738458699060267,,,,26.9274959564209
