Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_return,cum_return,middle_band,upper_band,lower_band,Conversion,Baseline,SpanA,SpanB,Lagging
2017-02-06,44.47908127491513,45.2266294166604,44.33131182711995,44.47039031982422,22300,0.0,0,,,,,,,,,,42.3099479675293
2017-02-07,44.42693895448299,45.34833293345328,44.122702403248965,44.17485809326172,26700,0.0,0,-0.0066455955173111425,0.9933544044826889,,,,,,,,43.44472885131836
2017-02-08,44.33131790161133,44.7746296216344,43.48815255886738,44.33131790161133,32700,0.0,0,0.0035418293369340326,0.9968726962544583,,,,,,,,42.51070785522461
2017-02-09,44.67032575834163,44.96586803805309,42.931842540249214,43.24477005004883,51300,0.0,0,-0.02450971238829347,0.9724396331815188,,,,,,,,42.40597152709961
2017-02-10,43.58377787924441,45.191876997981126,43.30562080324883,43.54900741577149,46700,0.0,0,0.0070352406862277395,0.9792809800537778,,,,,,,,41.46321487426758
2017-02-13,43.89669640259602,45.12232680318129,43.566383699235296,43.83584976196289,31600,0.0,0,0.0065866563490839525,0.9857311673385862,,,,,,,,39.96181488037109
2017-02-14,43.5490017586624,44.90501981491161,43.5490017586624,44.461708068847656,31600,0.0,0,0.01427731663201004,0.9998047633287201,,,,,,,,41.93458938598633
2017-02-15,44.322621760153424,45.01801423760886,43.98361481874432,44.80939483642578,22600,0.0,0,0.007819914768900427,1.0076231513634915,,,,,,,,41.37593460083008
2017-02-16,44.30523658269332,45.15709278300425,44.30523658269332,44.73116302490234,32800,0.0,0,-0.0017458796711945501,1.005863962587301,,,,44.14008773685124,,,,41.18389129638672
2017-02-17,44.74856085731182,46.03503813340853,44.74856085731182,45.84380722045898,25100,0.0,0,0.02487402786592474,1.0308838508220268,,,,44.48344033682887,,,,41.65525817871094
2017-02-21,45.54825525754176,46.58265143363149,43.55769145595618,44.15746688842773,71600,0.0,0,-0.03678447394043394,0.9929633306758497,,,,44.75724698694035,,,,41.39338684082031
2017-02-22,44.12269627423084,46.20018620659455,44.12269627423084,46.01764297485352,27600,0.0,0,0.04212596911697597,1.0347928732781901,,,,44.75724698694035,,,,42.82496643066406
